Distributor Name,Display Category,Product Erp Id,ProductId,SKU Name,CompanyId,Pcs/Box,IsActive,Current Stock In Case,Current Stock In Pcs,CurrentStock_SuperUnit_,Total Current Stock in Pcs,PendingOrderQtyInCase,PendingOrderPcs,Pending Order Super Unit,Total Pending Order _Unit_,InTransitInboundQtyInCase,InTransitInboundQtyInPcs,In Transit Inbound Qty in Super Unit,InTransitInboundTotalPcs,Damaged Qty In Case,Damaged Qty In Pcs,Damaged Qty in Super Unit,Damaged Total Pcs,Expired Qty In Case,Expired Qty In Pcs,Expired Qty in Super Unit,ExpiredTotalPcs,Mfg Date,Exp Date,Days to Expire,Shelf Life %,Price/Pcs,MRP,Total Value,Total Volume,Alternate Category,Product Attribute Text 1,Product Attribute Text 2,Distributor Erp Id
S B Markplus Private Limited-1,Navratan Mix MRP 20,FD061700800800000D,1180,Navratan Mix MRP 20|80GM*8KG,111290,100,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/24,09/07/25,-22,-0.104761905,13.33566667,20,0,0,Mix/Chivra/Chanachur,Navratan Mix,Navratan Mix,19000059
S B Markplus Private Limited-1,Ratlami Mixture MRP 20,FD076500750750000D,1214,Ratlami Mixture MRP 20|75 GM*7.5 KG,111290,100,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/06/25,17/10/25,78,0.65,13.33824468,20,0,0,Mix/Chivra/Chanachur,Ratlami Mixture,Ratlami Mixture,19000059
S B Markplus Private Limited-1,Chana Cracker H.J. MRP 20,FE019600700700000D,1302,Chana Cracker H.J. MRP 20|70 GM*7KG,111290,100,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/07/25,08/12/25,130,0.866666667,14.20277333,20,0,0,Chana,Chana Cracker,Chana Cracker Heeng Jeera,19000059
S B Markplus Private Limited-2,Aloo Bhujia Plain MRP 20,FD092100750750000D,472,Aloo Bhujia Plain MRP 20|75GM*7.5KG,111290,100,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25/06/25,23/10/25,84,0.7,13.33813636,20,0,0,Aloo Bhujia,Aloo Bhujia,Aloo Bhujia,19000102
S B Markplus Private Limited-2,Aloo Bhujia Plain MRP 20,FD092100800800000D,475,Aloo Bhujia Plain MRP 20|80 GM*8 KG,111290,100,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/24,09/07/25,-22,-0.104761905,13.338,20,0,0,Aloo Bhujia,Aloo Bhujia,Aloo Bhujia,19000102
S B Markplus Private Limited-2,Bhujia MRP 20,FD092200700700000D,585,Bhujia MRP 20|70 GM*7 KG,111290,100,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28/06/25,26/10/25,87,0.725,13.33803846,20,0,0,Bhujia Sev,Bhujia Sev,Bhujia,19000102
S B Markplus Private Limited-2,Navratan Mix MRP 20,FD061700750750000D,594,Navratan Mix 75GM*7.5KG,111290,100,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/06/25,18/10/25,79,0.658333333,13.33818421,20,0,0,Mix/Chivra/Chanachur,Navratan Mix,Navratan Mix,19000102
S B Markplus Private Limited-2,Nimbu Masala MRP 20,FD061800650650000D,895,Nimbu Masala MRP 20|65 GM*6.5 KG,111290,100,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/11/24,19/03/25,-134,-1.116666667,13.338,20,0,0,Sev Namkeen,Nimbu Masala,Nimbu Masala,19000102
S B Markplus Private Limited-2,All In One MRP 20,FD012600700700000D,981,All In One MRP 20|70 GM*7 KG,111290,100,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/05/25,02/10/25,63,0.42,13.33816667,20,0,0,Mix/Chivra/Chanachur,All In One,All In One,19000102
S B Markplus Private Limited-2,Khatta Meetha MRP 20,FD045900800800000D,1095,Khatta Meetha MRP 20|80 GM*8 KG,111290,100,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08/12/24,06/07/25,-25,-0.119047619,13.338,20,0,0,Mix/Chivra/Chanachur,Khatta Meetha,Khatta Meetha,19000102
S B Markplus Private Limited-2,Navratan Mix MRP 20,FD061700800800000D,1180,Navratan Mix MRP 20|80GM*8KG,111290,100,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24/11/24,24/03/25,-129,-1.075,13.338,20,0,0,Mix/Chivra/Chanachur,Navratan Mix,Navratan Mix,19000102
S B Markplus Private Limited-2,Chana Cracker H.J. MRP 20,FE019600700700000D,1302,Chana Cracker H.J. MRP 20|70 GM*7KG,111290,100,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/05/25,10/10/25,71,0.464052288,14.22794,20,0,0,Chana,Chana Cracker,Chana Cracker Heeng Jeera,19000102
S B Markplus Private Limited-3,Chana Cracker H.J. MRP 20,FE019600700700000D,1302,Chana Cracker H.J. MRP 20|70 GM*7KG,111290,100,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06/05/25,03/10/25,64,0.426666667,14.2277,20,0,0,Chana,Chana Cracker,Chana Cracker Heeng Jeera,19000740
S B Markplus Private Limited-3,Peanut Salted MRP 20,FE081200720720000D,1533,Salted Peanut MRP 20|72 GM*7.2 KG,111290,100,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08/05/25,04/09/25,35,0.294117647,13.3385,20,0,0,Peanuts,Salted Peanut,Salted Peanut,19000740
S B Markplus Private Limited-3,Nimbu Masala MRP 20,FD061800650650000D,895,Nimbu Masala MRP 20|65 GM*6.5 KG,111290,100,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/05/25,09/09/25,40,0.333333333,13.3385,20,0,0,Sev Namkeen,Nimbu Masala,Nimbu Masala,19000740
S B Markplus Private Limited-3,Aloo Bhujia Plain MRP 20,FD092100750750000D,472,Aloo Bhujia Plain MRP 20|75GM*7.5KG,111290,100,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06/06/25,04/10/25,65,0.541666667,13.3385,20,0,0,Aloo Bhujia,Aloo Bhujia,Aloo Bhujia,19000740
Kansal Estate Private Limited,Aloo Bhujia Plain MRP 20,FD092100750750000D,472,Aloo Bhujia Plain MRP 20|75GM*7.5KG,111290,100,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/06/25,18/10/25,79,0.658333333,13.31222222,20,0,0,Aloo Bhujia,Aloo Bhujia,Aloo Bhujia,19000149
Kansal Estate Private Limited,Aloo Bhujia Plain MRP 20,FD092100800800000D,475,Aloo Bhujia Plain MRP 20|80 GM*8 KG,111290,100,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09/12/24,07/07/25,-24,-0.114285714,13.319,20,0,0,Aloo Bhujia,Aloo Bhujia,Aloo Bhujia,19000149
Kansal Estate Private Limited,Boondi Plain MRP 20,FD018000750750000D,494,Boondi Plain MRP 20|75 GM*7.5 KG,111290,100,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/06/25,01/10/25,62,0.516666667,13.3124,20,0,0,Besan Namkeen,Boondi,Boondi Plain,19000149
Kansal Estate Private Limited,Punjabi Tadka MRP 20,FD075200800800000D,864,Punjabi Tadka MRP 20|80 GM*8 KG,111290,100,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14/12/24,12/07/25,-19,-0.09047619,13.31355556,20,0,0,Punjabi Tadka,Punjabi Tadka,Punjabi Tadka,19000149
Kansal Estate Private Limited,Nimbu Masala MRP 20,FD061800650650000D,895,Nimbu Masala MRP 20|65 GM*6.5 KG,111290,100,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15/03/25,14/10/25,75,0.352112676,13.31213333,20,0,0,Sev Namkeen,Nimbu Masala,Nimbu Masala,19000149
Kansal Estate Private Limited,All In One MRP 20,FD012600700700000D,981,All In One MRP 20|70 GM*7 KG,111290,100,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15/03/25,12/08/25,12,0.08,13.31226667,20,0,0,Mix/Chivra/Chanachur,All In One,All In One,19000149
Kansal Estate Private Limited,Khatta Meetha MRP 20,FD045900800800000D,1095,Khatta Meetha MRP 20|80 GM*8 KG,111290,100,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08/12/24,06/07/25,-25,-0.119047619,13.14216667,20,0,0,Mix/Chivra/Chanachur,Khatta Meetha,Khatta Meetha,19000149
Kansal Estate Private Limited,Navratan Mix MRP 20,FD061700800800000D,1180,Navratan Mix MRP 20|80GM*8KG,111290,100,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06/12/24,04/07/25,-27,-0.128571429,13.3018,20,0,0,Mix/Chivra/Chanachur,Navratan Mix,Navratan Mix,19000149
Kansal Estate Private Limited,Navratan Mix MRP 20,FD061700850850000D,1183,Navratan Mix MRP 20|85 GM*8.5 KG,111290,100,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/10/24,02/03/25,-151,-1.013422819,13.326,20,0,0,Mix/Chivra/Chanachur,Navratan Mix,Navratan Mix,19000149
Kansal Estate Private Limited,Chana Cracker H.J. MRP 20,FE019600700700000D,1302,Chana Cracker H.J. MRP 20|70 GM*7KG,111290,100,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/03/25,18/08/25,18,0.12,14.1999,20,0,0,Chana,Chana Cracker,Chana Cracker Heeng Jeera,19000149
S B Markplus Private Limited-1,Panga Tangy Tomato MRP 20,FI063400900540001D,1633,Panga Tangy Tomato-20-Mrp|90 GM*5.4 KG,111290,60,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16/11/24,21/03/25,-132,-1.056,12.248,20,0,0,Bridges,Panga,Panga Tangy Tomato,19000059
S B Markplus Private Limited-2,Panga Tangy Tomato MRP 20,FI063400820492000D,1632,Panga Tangy Tomato MRP 20|82GM*4.92KG,111290,60,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24/05/25,20/10/25,81,0.543624161,12.24766667,20,0,0,Bridges,Panga,Panga Tangy Tomato,19000102
S B Markplus Private Limited-2,Panga Tangy Tomato MRP 20,FI063400900540001D,1633,Panga Tangy Tomato-20-Mrp|90 GM*5.4 KG,111290,60,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16/11/24,21/03/25,-132,-1.056,12.248,20,0,0,Bridges,Panga,Panga Tangy Tomato,19000102
S B Markplus Private Limited-2,Panga Teekha Achari 90 GM,FI350600900540001D,1651,Panga Teekha Achari 90 GM*5.4 KG,111290,60,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06/12/24,04/07/25,-27,-0.128571429,12.248,20,0,0,Bridges,Panga,Panga Teekha Achari,19000102
S B Markplus Private Limited-3,Panga Teekha Achari MRP 10,FI350600820492000D,1650,Panga Teekha Achari MRP 20|82GM*4.92KG,111290,60,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/05/25,07/09/25,38,0.316666667,12.2476,20,0,0,Bridges,Panga,Panga Teekha Achari,19000740
S B Markplus Private Limited-3,Panga Tangy Tomato MRP 20,FI063400820492000D,1632,Panga Tangy Tomato MRP 20|82GM*4.92KG,111290,60,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/06/25,16/10/25,77,0.641666667,12.2476,20,0,0,Bridges,Panga,Panga Tangy Tomato,19000740
Kansal Estate Private Limited,Panga Tangy Tomato MRP 20,FI063400900540001D,1633,Panga Tangy Tomato-20-Mrp|90 GM*5.4 KG,111290,60,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/10/24,13/02/25,-168,-1.35483871,12.224,20,0,0,Bridges,Panga,Panga Tangy Tomato,19000149
Kansal Estate Private Limited,Panga Teekha Achari 90 GM,FI350600900540001D,1651,Panga Teekha Achari 90 GM*5.4 KG,111290,60,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28/10/24,22/02/25,-159,-1.358974359,12.224,20,0,0,Bridges,Panga,Panga Teekha Achari,19000149
S B Markplus Private Limited-1,Snaclite Finger MRP 20,FI369100800336000D,515,Snaclite Finger MRP 20|80 GM*3.36 KG,111290,42,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23/07/25,20/11/25,112,0.933333333,12.24689412,20,0,0,Extruded,Snac Lite,Snac Lite Finger,19000059
S B Markplus Private Limited-1,Snaclite Soya Katori MRP 20,FI220800800576000D,528,Snaclite Soya Katori 80 GM*5.76 KG,111290,72,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08/07/25,05/11/25,97,0.808333333,12.24721081,20,0,0,Extruded,Snac Lite,Snac Lite Soya Katori,19000059
S B Markplus Private Limited-1,Takatak Masala MRP 20,FI088301000800000D,627,Takatak Masala MRP 20|100 GM*8 KG,111290,80,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30/12/24,28/07/25,-3,-0.014285714,12.23609091,20,0,0,Bridges,Takatak,Takatak Masala,19000059
S B Markplus Private Limited-1,Aloo Mixture MRP 20,FD013300700630000D,989,Aloo Mixture MRP 20|70 GM*6.3 KG,111290,90,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29/01/25,26/09/25,57,0.2375,13.338,20,0,0,Mix/Chivra/Chanachur,Aloo Mixture,Aloo Mixture,19000059
S B Markplus Private Limited-1,Popcorn Butter MRP 20,FI008400380228000D,1824,Popcorn Butter MRP 20|38GM*2.28KG,111290,60,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26/12/24,24/07/25,-7,-0.033333333,12.248,20,0,0,Extruded,Popcorn,Pop Corn Butter,19000059
S B Markplus Private Limited-1,Snaclite Fries MRP 20,FI227500550297000D,1905,Snaclite Fries MRP 20|55 GM*2.97 KG,111290,54,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/01/25,18/09/25,49,0.204166667,12.24628571,20,0,0,Extruded,Snac Lite,Snac Lite Fries,19000059
S B Markplus Private Limited-1,Snaclite Fries MRP 20,FI227500520280800D,1906,Snac Lite Fries MRP 20|52GM*2.808KG,111290,54,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28/07/25,25/11/25,117,0.975,12.24766857,20,0,0,Extruded,Snac Lite,Snac Lite Fries,19000059
S B Markplus Private Limited-1,Chips Aloo Masala MRP 20,FI001600600540000D,2043,Chips Aloo Masala MRP 20|60 GM*5.4 KG,111290,90,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16/06/25,14/10/25,75,0.625,12.24776,20,0,0,Potato Wafers,Chips,Chips Aloo Masala,19000059
S B Markplus Private Limited-1,Chips Salted (Ridged) MRP 20,FI342900550396000D,2274,Chips Salted MRP 20|55GM*3.96KG|Ridged,111290,72,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25/10/24,06/02/25,-175,-1.682692308,12.51,20,0,0,Potato Wafers,Chips,Chips Salted (Ridged),19000059
S B Markplus Private Limited-2,Classic Lassi Ambarsariya 200 Ml,FB013402000600000D,186,Ambarsariya Â Classic Lassi 200 ML*6 KG,111290,30,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08/05/25,08/05/26,281,0.769863014,15.8402,20,0,0,Lassi - TP,Ambarsariya Â Classic Lassi,Ambarsariya Â Classic Lassi,19000102
S B Markplus Private Limited-2,Takatak Masala MRP 20,FI088301000800000D,627,Takatak Masala MRP 20|100 GM*8 KG,111290,80,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/01/25,18/09/25,49,0.204166667,12.23708333,20,0,0,Bridges,Takatak,Takatak Masala,19000102
S B Markplus Private Limited-2,Mexilla Jalapeno 75 Gm,FI058200750450001D,1369,Mexilla Jalapeno 75GM*4.5 KG,111290,60,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/11/24,24/03/25,-129,-1.032,12.248,20,0,0,Mexilla,Mexilla,Mexilla JALAPENO,19000102
S B Markplus Private Limited-2,Takatak Bhoot Chilli-20-Mrp,FI572501000800000D,1460,Takatak Bhoot Chilli 100GM*8KG,111290,80,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15/01/25,12/09/25,43,0.179166667,12.248,20,0,0,Bridges,Takatak,Takatak Bhoot Chilli,19000102
S B Markplus Private Limited-2,Popcorn Butter MRP 20,FI008400380228000D,1824,Popcorn Butter MRP 20|38GM*2.28KG,111290,60,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/06/25,21/06/26,325,0.890410959,12.24771429,20,0,0,Extruded,Popcorn,Pop Corn Butter,19000102
S B Markplus Private Limited-2,Popcorn salted MRP 20,FI564600380228000D,1849,Popcorn Salted MRP 20|38GM*2.28KG,111290,60,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/06/25,11/06/26,315,0.863013699,12.2478,20,0,0,Extruded,Popcorn,Pop Corn-Salted,19000102
S B Markplus Private Limited-2,Snaclite Fries MRP 20,FI227500550297000D,1905,Snaclite Fries MRP 20|55 GM*2.97 KG,111290,54,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29/01/25,26/09/25,57,0.2375,12.248,20,0,0,Extruded,Snac Lite,Snac Lite Fries,19000102
S B Markplus Private Limited-2,Chips Salted (Ridged) MRP 20,FI342900550396000D,2274,Chips Salted MRP 20|55GM*3.96KG|Ridged,111290,72,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/10/24,07/02/25,-174,-1.462184874,12.51,20,0,0,Potato Wafers,Chips,Chips Salted (Ridged),19000102
S B Markplus Private Limited-3,Chips Aloo Masala MRP 20,FI001600600540000D,2043,Chips Aloo Masala MRP 20|60 GM*5.4 KG,111290,90,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25/07/25,22/11/25,114,0.95,12.2476,20,0,0,Potato Wafers,Chips,Chips Aloo Masala,19000740
S B Markplus Private Limited-3,Mexilla Flaming Hot MRP 20,FI058000750450001D,1358,Mexilla Flaming Hot MRP 20|75 GM*4.5 KG,111290,60,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24/06/25,22/10/25,83,0.691666667,12.2476,20,0,0,Mexilla,Mexilla,Mexilla Flaming Hot,19000740
S B Markplus Private Limited-3,Takatak Masala MRP 20,FI122500900720000D,1511,Takatak Chatpata Masala 90 GM * 7.2 KG,111290,80,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/07/25,16/11/25,108,0.9,12.24761818,20,0,0,Bridges,Takatak,Takatak Chatpata Masala,19000740
S B Markplus Private Limited-3,Classic Lassi Ambarsariya 200 Ml,FB013402000600000D,186,Ambarsariya Â Classic Lassi 200 ML*6 KG,111290,30,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/05/25,12/05/26,285,0.780821918,15.8402,20,0,0,Lassi - TP,Ambarsariya Â Classic Lassi,Ambarsariya Â Classic Lassi,19000740
S B Markplus Private Limited-3,Snaclite Finger MRP 20,FI369100800336000D,515,Snaclite Finger MRP 20|80 GM*3.36 KG,111290,42,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14/07/25,11/11/25,103,0.858333333,12.2476,20,0,0,Extruded,Snac Lite,Snac Lite Finger,19000740
S B Markplus Private Limited-3,Whoopies Cheezi Ball MRP 20,FI091200700378000D,635,Whoopies Cheezi Ball 70 GM*3.78 KG,111290,54,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27/07/25,24/11/25,116,0.966666667,12.24763333,20,0,0,Extruded,Whoopies,Whoopies Cheezi Ball,19000740
Kansal Estate Private Limited,Takatak Masala MRP 20,FI088301000800000D,627,Takatak Masala MRP 20|100 GM*8 KG,111290,80,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29/01/25,26/09/25,57,0.2375,12.224,20,0,0,Bridges,Takatak,Takatak Masala,19000149
Kansal Estate Private Limited,Puffcorn (Cheese) MRP 20,FI009000600360000D,653,Puff Corn (Cheese) 60 GM*3.6 KG,111290,60,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/04/25,11/10/25,72,0.406779661,12.23984444,20,0,0,Extruded,Whoopies,Puff Corn (Cheese),19000149
Kansal Estate Private Limited,Mexilla Jalapeno 75 Gm,FI058200750450001D,1369,Mexilla Jalapeno 75GM*4.5 KG,111290,60,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26/10/24,27/02/25,-154,-1.241935484,12.224,20,0,0,Mexilla,Mexilla,Mexilla JALAPENO,19000149
Kansal Estate Private Limited,Mexilla Nacho Cheese MRP 20,FI058400750450001D,1378,Mexilla Nacho Cheese MRP 20|75 GM*4.5 KG,111290,60,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24/07/25,21/11/25,113,0.941666667,12.22383014,20,0,0,Mexilla,Mexilla,Mexilla Nacho Cheese,19000149
Kansal Estate Private Limited,Snaclite Fries MRP 20,FI227500550297000D,1905,Snaclite Fries MRP 20|55 GM*2.97 KG,111290,54,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28/01/25,25/09/25,56,0.233333333,12.224,20,0,0,Extruded,Snac Lite,Snac Lite Fries,19000149
Kansal Estate Private Limited,Chips Masala MRP 20,FI002000550396001D,2123,Chips Masala MRP 20|55 GM*3.96 KG,111290,72,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25/07/25,22/11/25,114,0.95,12.22381838,20,0,0,Potato Wafers,Chips,Chips Masala,19000149
Kansal Estate Private Limited,Chips Tomato MRP 20,FI002800550396000D,2223,Chips Tomato MRP 20|55 GM*3.96 KG,111290,72,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/06/25,03/10/25,64,0.52892562,12.22385882,20,0,0,Potato Wafers,Chips,Chips Tomato,19000149
Kansal Estate Private Limited,Chips Salted (Ridged) MRP 20,FI342900550396000D,2274,Chips Salted MRP 20|55GM*3.96KG|Ridged,111290,72,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14/10/24,07/02/25,-174,-1.5,12.51,20,0,0,Potato Wafers,Chips,Chips Salted (Ridged),19000149
Kansal Estate Private Limited,Snaclite Potato Cracker MRP 5,FI011200100192000D,623,Snaclite Potato Cracker 10 GM*1.92 KG,111290,192,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/01/25,17/10/25,78,0.288888889,3.543,5,0,0,Extruded,Snac Lite,Snaclite Potato Cracker,19000149
Kansal Estate Private Limited,Panga Tangy Tomato MRP 5,FI063400160307201D,1628,Panga Tangy Tomato MRP 5|16 GM*3.072 KG,111290,192,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/04/25,17/10/25,78,0.426229508,3.543,5,0,0,Bridges,Panga,Panga Tangy Tomato,19000149
Kansal Estate Private Limited,Chips Cream N Onion MRP 5,FI001800110264000D,2064,Chips Cream N Onion MRP 5|11GM*2.64KG,111290,240,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09/01/25,06/09/25,37,0.154166667,3.543,5,0,0,Potato Wafers,Chips,Chips Cream N Onion,19000149
Kansal Estate Private Limited,Chips Cream N Onion MRP 5,FI001800120288000D,2065,Chips Cream N Onion MRP 5|12GM*2.88KG,111290,240,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14/11/24,14/03/25,-139,-1.158333333,3.543,5,0,0,Potato Wafers,Chips,Chips Cream N Onion,19000149
Kansal Estate Private Limited,Chips Masala MRP 5,FI002000110264002D,2101,Chips Masala MRP 5|11GM*2.64KG,111290,240,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13/01/25,10/09/25,41,0.170833333,3.543,5,0,0,Potato Wafers,Chips,Chips Masala,19000149
Kansal Estate Private Limited,Chips Mast Masala MRP 5,FI002000120288000D,2106,Chips Mast Masala MRP 5|12GM*2.88KG,111290,240,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/11/24,12/03/25,-141,-1.175,3.543,5,0,0,Potato Wafers,Chips,Chips Masala,19000149
Kansal Estate Private Limited,Chips Tomato MRP 5,FI002800110264002D,2212,Chips Tomato MRP 5|11GM*2.64KG,111290,240,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/12/24,10/07/25,-21,-0.1,3.543,5,0,0,Potato Wafers,Chips,Chips Tomato,19000149
Kansal Estate Private Limited,Chips Pudina Treat MRP 5,FI097100110264002D,2234,Chips Pudina Treat MRP 5|11GM*2.64KG,111290,240,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/01/25,09/09/25,40,0.166666667,3.543,5,0,0,Potato Wafers,Chips,Chips Pudina Treat,19000149
Kansal Estate Private Limited,Chips Pudina Treat MRP 5,FI097100120288000D,2237,Chips Pudina Treat MRP 5|12GM*2.88KG,111290,240,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13/11/24,13/03/25,-140,-1.166666667,3.543,5,0,0,Potato Wafers,Chips,Chips Pudina Treat,19000149
Kansal Estate Private Limited,Chips Salted MRP 5,FI320900110264002D,2261,Chips Salted MRP 5|11GM*2.64KG,111290,240,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13/01/25,10/09/25,41,0.170833333,3.543,5,0,0,Potato Wafers,Chips,Chips Salted,19000149
Kansal Estate Private Limited,Chips Salted MRP 5,FI320900120288000D,2263,Chips Salted MRP 5|12GM*2.88KG,111290,240,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13/11/24,13/03/25,-140,-1.166666667,3.543,5,0,0,Potato Wafers,Chips,Chips Salted,19000149
Kansal Estate Private Limited,Chips Siracha MRP 5,FI564400110264000D,2284,Chips Siracha MRP 5|11GM*2.64KG,111290,240,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14/01/25,11/09/25,42,0.175,3.543,5,0,0,Potato Wafers,Chips,Chips Siracha,19000149
