Seller_ERP_ID,Seller_Name,Seller_Phone_Number,Seller_Zone,Seller_Region,Seller_State,Seller_GST,Seller_City,Seller_Type,Buyer_ERP_ID,Buyer_Name,Buyer_Phone_Number,Buyer_Zone,Buyer_Region,Buyer_State,Buyer_City,Beat_Name,Product_ERP_ID,Product_Name,Primary_Category,Manufacturing_Date,Expiry_Date,Total_Invoiced_Super_Unit,Super_Unit,Total_Invoiced_Cases,Total_Invoiced_Pieces,Free_Quantity_in_Pieces,Invoiced_Quantity_all_in_cases,Product_Attribute_1,Net_Value,Freight_Charges,Bill_Date,Invoiced_Total_Quantity
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,FO_DLR0_407214306,Bala ji store Ramdut,8810291803,NORTH,DELHI,DELHI,Delhi,ALL WHOLESALER (SAWARIYA TRADING 41496),FD092100401200000D,Aloo Bhujia Plain MRP 10|40 GM*12 KG,Namkeen,00:00.0,00:00.0,12,KG,1,0,0,1,Aloo Bhujia,2250,0,26/04/25,300
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,FO_DLR0_534236184,Sher Singh store,9210782733,NORTH,DELHI,DELHI,Delhi,"KARALA, RANIKHERA, MADANPUR (SAWARIYA TRADING 41496)",FD092100401200000D,Aloo Bhujia Plain MRP 10|40 GM*12 KG,Namkeen,00:00.0,00:00.0,12,KG,1,0,0,1,Aloo Bhujia,2250,0,26/04/25,300
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,FO_DLR0_534236184,Sher Singh store,9210782733,NORTH,DELHI,DELHI,Delhi,"KARALA, RANIKHERA, MADANPUR (SAWARIYA TRADING 41496)",FD092100401200000D,Aloo Bhujia Plain MRP 10|40 GM*12 KG,Namkeen,00:00.0,00:00.0,12,KG,1,0,0,1,Aloo Bhujia,2250,0,22/05/25,300
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,FO_DLR0_407214306,Bala ji store Ramdut,8810291803,NORTH,DELHI,DELHI,Delhi,ALL WHOLESALER (SAWARIYA TRADING 41496),FD092100401200000D,Aloo Bhujia Plain MRP 10|40 GM*12 KG,Namkeen,00:00.0,00:00.0,12,KG,1,0,0,1,Aloo Bhujia,2250,0,08/05/25,300
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,FO_DLR0_407214306,Bala ji store Ramdut,8810291803,NORTH,DELHI,DELHI,Delhi,ALL WHOLESALER (SAWARIYA TRADING 41496),FD092100401200000D,Aloo Bhujia Plain MRP 10|40 GM*12 KG,Namkeen,00:00.0,00:00.0,12,KG,1,0,0,1,Aloo Bhujia,2250,0,17/06/25,300
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,FO_DLR0_534236184,Sher Singh store,9210782733,NORTH,DELHI,DELHI,Delhi,"KARALA, RANIKHERA, MADANPUR (SAWARIYA TRADING 41496)",FD092100401200000D,Aloo Bhujia Plain MRP 10|40 GM*12 KG,Namkeen,00:00.0,00:00.0,12,KG,1,0,0,1,Aloo Bhujia,2250,0,06/06/25,300
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,FO_DLR0_472994268,Santosh store,7053883515,NORTH,DELHI,DELHI,Delhi,ALL WHOLESALER (SAWARIYA TRADING 41496),FD092100401200000D,Aloo Bhujia Plain MRP 10|40 GM*12 KG,Namkeen,00:00.0,00:00.0,12,KG,1,0,0,1,Aloo Bhujia,2250,0,18/05/25,300
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,FO_DLR0_518007111,Kela devi store,7827941290,NORTH,DELHI,DELHI,Delhi,"GHEVRA, SAUDA (SAWARIYA TRADING 41496)",FD092100401200000D,Aloo Bhujia Plain MRP 10|40 GM*12 KG,Namkeen,00:00.0,00:00.0,12,KG,1,0,0,1,Aloo Bhujia,2250,0,31/05/25,300
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,FO_DLR0_557059245,Shree hanuman general Store,8851110429,NORTH,DELHI,DELHI,Delhi,BAWANA (SAWARIYA TRADING 41496),FD092100401200000D,Aloo Bhujia Plain MRP 10|40 GM*12 KG,Namkeen,00:00.0,00:00.0,12,KG,1,0,0,1,Aloo Bhujia,2250,0,14/05/25,300
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,FO_DLR0_472994811,Baba balak nath,8750325025,NORTH,DELHI,DELHI,Delhi,ALL WHOLESALER (SAWARIYA TRADING 41496),FD092100401200000D,Aloo Bhujia Plain MRP 10|40 GM*12 KG,Namkeen,00:00.0,00:00.0,12,KG,1,0,0,1,Aloo Bhujia,2250,0,18/05/25,300
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,FO_DLR0_531067620,Vikash garg store,8448409771,NORTH,DELHI,DELHI,Delhi,"GHEVRA, SAUDA (SAWARIYA TRADING 41496)",FD092100401200000D,Aloo Bhujia Plain MRP 10|40 GM*12 KG,Namkeen,00:00.0,00:00.0,12,KG,1,0,0,1,Aloo Bhujia,2250,0,07/06/25,300
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,FO_DLR0_546570156,T.S.tarun,7011143601,NORTH,DELHI,DELHI,Delhi,BAWANA INDUSTRIAL AREA (SAWARIYA TRADING 41496),FD092100401200000D,Aloo Bhujia Plain MRP 10|40 GM*12 KG,Namkeen,00:00.0,00:00.0,12,KG,1,0,0,1,Aloo Bhujia,2250,0,27/05/25,300
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,FO_DLR0_472996848,Deepak supplier store,9818116216,NORTH,DELHI,DELHI,Delhi,ALL WHOLESALER (SAWARIYA TRADING 41496),FD092100401200000D,Aloo Bhujia Plain MRP 10|40 GM*12 KG,Namkeen,00:00.0,00:00.0,12,KG,1,0,0,1,Aloo Bhujia,2250,0,18/05/25,300
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,FO_DLR0_535439793,Vansh Store,9968274042,NORTH,DELHI,DELHI,Delhi,ALL WHOLESALER (SAWARIYA TRADING 41496),FD061700401200000D,Navratan Mix MRP 10|40 GM*12 KG,Namkeen,00:00.0,00:00.0,12,KG,1,0,0,1,Navratan Mix,2250,0,08/05/25,300
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,FO_DLR0_407348397,Maa vaishno store,9354099212,NORTH,DELHI,DELHI,Delhi,ALL WHOLESALER (SAWARIYA TRADING 41496),FD061700401200000D,Navratan Mix MRP 10|40 GM*12 KG,Namkeen,00:00.0,00:00.0,12,KG,1,0,0,1,Navratan Mix,2250,0,20/05/25,300
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,DLR00000000305128,RAJESH STORE,8826921324,NORTH,DELHI,DELHI,Delhi,BAWANA INDUSTRIAL AREA (SAWARIYA TRADING 41496),FD061700401200000D,Navratan Mix MRP 10|40 GM*12 KG,Namkeen,00:00.0,00:00.0,12,KG,1,0,0,1,Navratan Mix,2250,0,11/06/25,300
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,FO_DLR0_546570156,T.S.tarun,7011143601,NORTH,DELHI,DELHI,Delhi,BAWANA INDUSTRIAL AREA (SAWARIYA TRADING 41496),FD061700401200000D,Navratan Mix MRP 10|40 GM*12 KG,Namkeen,00:00.0,00:00.0,12,KG,1,0,0,1,Navratan Mix,2250,0,27/05/25,300
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,FO_DLR0_534236184,Sher Singh store,9210782733,NORTH,DELHI,DELHI,Delhi,"KARALA, RANIKHERA, MADANPUR (SAWARIYA TRADING 41496)",FD061700401200000D,Navratan Mix MRP 10|40 GM*12 KG,Namkeen,00:00.0,00:00.0,12,KG,1,0,0,1,Navratan Mix,2250,0,12/06/25,300
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,FO_DLR0_531067620,Vikash garg store,8448409771,NORTH,DELHI,DELHI,Delhi,"GHEVRA, SAUDA (SAWARIYA TRADING 41496)",FD061700401200000D,Navratan Mix MRP 10|40 GM*12 KG,Namkeen,00:00.0,00:00.0,12,KG,1,0,0,1,Navratan Mix,2250,0,07/06/25,300
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,FO_DLR0_472994268,Santosh store,7053883515,NORTH,DELHI,DELHI,Delhi,ALL WHOLESALER (SAWARIYA TRADING 41496),FD061700401200000D,Navratan Mix MRP 10|40 GM*12 KG,Namkeen,00:00.0,00:00.0,12,KG,1,0,0,1,Navratan Mix,2250,0,18/05/25,300
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,FO_DLR0_517993524,Shivam store,9711932753,NORTH,DELHI,DELHI,Delhi,"GHEVRA, SAUDA (SAWARIYA TRADING 41496)",FD061700401200000D,Navratan Mix MRP 10|40 GM*12 KG,Namkeen,00:00.0,00:00.0,12,KG,1,0,0,1,Navratan Mix,2250,0,31/05/25,300
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,FO_DLR0_407214306,Bala ji store Ramdut,8810291803,NORTH,DELHI,DELHI,Delhi,ALL WHOLESALER (SAWARIYA TRADING 41496),FD061700401200000D,Navratan Mix MRP 10|40 GM*12 KG,Namkeen,00:00.0,00:00.0,12,KG,1,0,0,1,Navratan Mix,2250,0,20/05/25,300
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,FO_DLR0_534236184,Sher Singh store,9210782733,NORTH,DELHI,DELHI,Delhi,"KARALA, RANIKHERA, MADANPUR (SAWARIYA TRADING 41496)",FD061700401200000D,Navratan Mix MRP 10|40 GM*12 KG,Namkeen,00:00.0,00:00.0,12,KG,1,0,0,1,Navratan Mix,2250,0,06/06/25,300
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,FO_DLR0_469195965,Vardhman colddrink,7834998112,NORTH,DELHI,DELHI,Delhi,ALL WHOLESALER (SAWARIYA TRADING 41496),FD061700401200000D,Navratan Mix MRP 10|40 GM*12 KG,Namkeen,00:00.0,00:00.0,12,KG,1,0,0,1,Navratan Mix,2250,0,11/06/25,300
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,FO_DLR0_531067620,Vikash garg store,8448409771,NORTH,DELHI,DELHI,Delhi,"GHEVRA, SAUDA (SAWARIYA TRADING 41496)",FD061700401200000D,Navratan Mix MRP 10|40 GM*12 KG,Namkeen,00:00.0,00:00.0,12,KG,1,0,0,1,Navratan Mix,2250,0,31/05/25,300
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,FO_DLR0_407214306,Bala ji store Ramdut,8810291803,NORTH,DELHI,DELHI,Delhi,ALL WHOLESALER (SAWARIYA TRADING 41496),FD061700401200000D,Navratan Mix MRP 10|40 GM*12 KG,Namkeen,00:00.0,00:00.0,12,KG,1,0,0,1,Navratan Mix,2250,0,08/05/25,300
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,FO_DLR0_469192602,Atul colddrink,7503976948,NORTH,DELHI,DELHI,Delhi,ALL WHOLESALER (SAWARIYA TRADING 41496),FD061700401200000D,Navratan Mix MRP 10|40 GM*12 KG,Namkeen,00:00.0,00:00.0,12,KG,1,0,0,1,Navratan Mix,2250,0,11/06/25,300
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,FO_DLR0_469294245,Rajesh store,8826921324,NORTH,DELHI,DELHI,Delhi,ALL WHOLESALER (SAWARIYA TRADING 41496),FD061700401200000D,Navratan Mix MRP 10|40 GM*12 KG,Namkeen,00:00.0,00:00.0,12,KG,1,0,0,1,Navratan Mix,2250,0,20/05/25,300
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,FO_DLR0_526872216,Sahu store,8860067371,NORTH,DELHI,DELHI,Delhi,BAWANA INDUSTRIAL AREA (SAWARIYA TRADING 41496),FD061700401200000D,Navratan Mix MRP 10|40 GM*12 KG,Namkeen,00:00.0,00:00.0,12,KG,1,0,0,1,Navratan Mix,2250,0,08/05/25,300
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,FO_DLR0_407212788,Vishal Traders,8851015365,NORTH,DELHI,DELHI,Delhi,ALL WHOLESALER (SAWARIYA TRADING 41496),FD061700401200000D,Navratan Mix MRP 10|40 GM*12 KG,Namkeen,00:00.0,00:00.0,12,KG,1,0,0,1,Navratan Mix,2250,0,08/05/25,300
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,FO_DLR0_472994811,Baba balak nath,8750325025,NORTH,DELHI,DELHI,Delhi,ALL WHOLESALER (SAWARIYA TRADING 41496),FD061700401200000D,Navratan Mix MRP 10|40 GM*12 KG,Namkeen,00:00.0,00:00.0,12,KG,1,0,0,1,Navratan Mix,2250,0,18/05/25,300
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,FO_DLR0_407348397,Maa vaishno store,9354099212,NORTH,DELHI,DELHI,Delhi,ALL WHOLESALER (SAWARIYA TRADING 41496),FD061700401200000D,Navratan Mix MRP 10|40 GM*12 KG,Namkeen,00:00.0,00:00.0,12,KG,1,0,0,1,Navratan Mix,2250,0,08/05/25,300
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,FO_DLR0_407214306,Bala ji store Ramdut,8810291803,NORTH,DELHI,DELHI,Delhi,ALL WHOLESALER (SAWARIYA TRADING 41496),FD061700401200000D,Navratan Mix MRP 10|40 GM*12 KG,Namkeen,00:00.0,00:00.0,12,KG,1,0,0,1,Navratan Mix,2250,0,17/06/25,300
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,DLR00000000305128,RAJESH STORE,8826921324,NORTH,DELHI,DELHI,Delhi,BAWANA INDUSTRIAL AREA (SAWARIYA TRADING 41496),FE061900401200000D,Nut Cracker MRP 10|40 GM*12 KG,"Nuts, Seeds, Berries",00:00.0,00:00.0,12,KG,1,0,0,1,Nut Cracker,2250,0,08/05/25,300
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,FO_DLR0_407348397,Maa vaishno store,9354099212,NORTH,DELHI,DELHI,Delhi,ALL WHOLESALER (SAWARIYA TRADING 41496),FE061900401200000D,Nut Cracker MRP 10|40 GM*12 KG,"Nuts, Seeds, Berries",00:00.0,00:00.0,12,KG,1,0,0,1,Nut Cracker,2250,0,20/05/25,300
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,FO_DLR0_469192602,Atul colddrink,7503976948,NORTH,DELHI,DELHI,Delhi,ALL WHOLESALER (SAWARIYA TRADING 41496),FE061900401200000D,Nut Cracker MRP 10|40 GM*12 KG,"Nuts, Seeds, Berries",00:00.0,00:00.0,12,KG,1,0,0,1,Nut Cracker,2250,0,11/06/25,300
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,FO_DLR0_551775792,Balaji store 2,9811767475,NORTH,DELHI,DELHI,Delhi,POOTH (SAWARIYA TRADING 41496),FE061900401200000D,Nut Cracker MRP 10|40 GM*12 KG,"Nuts, Seeds, Berries",00:00.0,00:00.0,12,KG,1,0,0,1,Nut Cracker,2250,0,25/05/25,300
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,FO_DLR0_407348397,Maa vaishno store,9354099212,NORTH,DELHI,DELHI,Delhi,ALL WHOLESALER (SAWARIYA TRADING 41496),FD020000401200000D,Chana Dal MRP 10|400.48KG,Namkeen,00:00.0,00:00.0,12,KG,1,0,0,1,Chana Dal,2250,0,08/05/25,300
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,DLR00000000305128,RAJESH STORE,8826921324,NORTH,DELHI,DELHI,Delhi,BAWANA INDUSTRIAL AREA (SAWARIYA TRADING 41496),FD020000401200000D,Chana Dal MRP 10|400.48KG,Namkeen,00:00.0,00:00.0,12,KG,1,0,0,1,Chana Dal,2250,0,29/04/25,300
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,FO_DLR0_469203546,Bhagwati store,9953699061,NORTH,DELHI,DELHI,Delhi,ALL WHOLESALER (SAWARIYA TRADING 41496),FD020000401200000D,Chana Dal MRP 10|400.48KG,Namkeen,00:00.0,00:00.0,12,KG,1,0,0,1,Chana Dal,2250,0,11/06/25,300
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,FO_DLR0_469192602,Atul colddrink,7503976948,NORTH,DELHI,DELHI,Delhi,ALL WHOLESALER (SAWARIYA TRADING 41496),FD020000401200000D,Chana Dal MRP 10|400.48KG,Namkeen,00:00.0,00:00.0,12,KG,1,0,0,1,Chana Dal,2250,0,11/06/25,300
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,FO_DLR0_469294245,Rajesh store,8826921324,NORTH,DELHI,DELHI,Delhi,ALL WHOLESALER (SAWARIYA TRADING 41496),FD020000401200000D,Chana Dal MRP 10|400.48KG,Namkeen,00:00.0,00:00.0,12,KG,1,0,0,1,Chana Dal,2250,0,03/06/25,300
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,FO_DLR0_407348397,Maa vaishno store,9354099212,NORTH,DELHI,DELHI,Delhi,ALL WHOLESALER (SAWARIYA TRADING 41496),FD020000401200000D,Chana Dal MRP 10|400.48KG,Namkeen,00:00.0,00:00.0,12,KG,1,0,0,1,Chana Dal,2250,0,11/06/25,300
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,FO_DLR0_407348397,Maa vaishno store,9354099212,NORTH,DELHI,DELHI,Delhi,ALL WHOLESALER (SAWARIYA TRADING 41496),FD020000401200000D,Chana Dal MRP 10|400.48KG,Namkeen,00:00.0,00:00.0,12,KG,1,0,0,1,Chana Dal,2250,0,20/05/25,300
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,FO_DLR0_505293249,Goyal Store 1,9136890213,NORTH,DELHI,Delhi,Delhi,"KARALA, RANIKHERA, MADANPUR (VERMA ENTERPRISES)",FD048300200720000D,Lite Mixture MRP 5|20GM*7.2KG,Namkeen,00:00.0,00:00.0,7.2,KG,1,0,0,1,Lite Mixture,1350,0,12/06/25,360
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,FO_DLR0_407214306,Bala ji store Ramdut,8810291803,NORTH,DELHI,Delhi,Delhi,ALL WHOLESALER (SAWARIYA TRADING 41496),FD016600220792001D,Bhavnagri Gathiya MRP 5|22 GM*7.92 KG,Namkeen,00:00.0,00:00.0,7.92,KG,1,0,0,1,Bhavnagri Gathiya,1350,0,28/06/25,360
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,DLR00000000415185,New M.S .store,8448703760,NORTH,DELHI,Delhi,Delhi,"KARALA, RANIKHERA, MADANPUR (SAWARIYA TRADING 41496)",FD016600220792001D,Bhavnagri Gathiya MRP 5|22 GM*7.92 KG,Namkeen,00:00.0,00:00.0,7.92,KG,1,0,0,1,Bhavnagri Gathiya,1350,0,06/06/25,360
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,FO_DLR0_407212788,Vishal Traders,8851015365,NORTH,DELHI,Delhi,Delhi,ALL WHOLESALER (SAWARIYA TRADING 41496),FD016600220792001D,Bhavnagri Gathiya MRP 5|22 GM*7.92 KG,Namkeen,00:00.0,00:00.0,7.92,KG,1,0,0,1,Bhavnagri Gathiya,1350,0,28/06/25,360
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,DLR00000000415377,Agareshan conf..,9250531994,NORTH,DELHI,Delhi,Delhi,"KARALA, RANIKHERA, MADANPUR (SAWARIYA TRADING 41496)",FD016600220792001D,Bhavnagri Gathiya MRP 5|22 GM*7.92 KG,Namkeen,00:00.0,00:00.0,7.92,KG,1,0,0,1,Bhavnagri Gathiya,1350,0,06/06/25,360
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,DLR00000000415377,Agareshan conf..,9250531994,NORTH,DELHI,Delhi,Delhi,"KARALA, RANIKHERA, MADANPUR (SAWARIYA TRADING 41496)",FD016600220792001D,Bhavnagri Gathiya MRP 5|22 GM*7.92 KG,Namkeen,00:00.0,00:00.0,7.92,KG,1,0,0,1,Bhavnagri Gathiya,1350,0,26/04/25,360
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,DLR00000000415191,Manoj trading,8010196500,NORTH,DELHI,Delhi,Delhi,"KARALA, RANIKHERA, MADANPUR (SAWARIYA TRADING 41496)",FD048300200720000D,Lite Mixture MRP 5|20GM*7.2KG,Namkeen,00:00.0,00:00.0,7.2,KG,1,0,0,1,Lite Mixture,1350,0,02/05/25,360
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,FO_DLR0_505293249,Goyal Store 1,9136890213,NORTH,DELHI,Delhi,Delhi,"KARALA, RANIKHERA, MADANPUR (SAWARIYA TRADING 41496)",FD016600220792001D,Bhavnagri Gathiya MRP 5|22 GM*7.92 KG,Namkeen,00:00.0,00:00.0,7.92,KG,1,0,0,1,Bhavnagri Gathiya,1350,0,10/05/25,360
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,DLR00000000415377,Agareshan conf..,9250531994,NORTH,DELHI,Delhi,Delhi,"KARALA, RANIKHERA, MADANPUR (SAWARIYA TRADING 41496)",FD048300200720000D,Lite Mixture MRP 5|20GM*7.2KG,Namkeen,00:00.0,00:00.0,7.2,KG,1,0,0,1,Lite Mixture,1350,0,06/06/25,360
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,FO_DLR0_407214306,Bala ji store Ramdut,8810291803,NORTH,DELHI,Delhi,Delhi,ALL WHOLESALER (SAWARIYA TRADING 41496),FD016600450810000D,Bhavnagri Gathiya MRP 10|45 GM*8.1 KG,Namkeen,00:00.0,00:00.0,8.1,KG,1,0,0,1,Bhavnagri Gathiya,1350,0,28/06/25,180
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,DLR00000000415191,Manoj trading,8010196500,NORTH,DELHI,Delhi,Delhi,"KARALA, RANIKHERA, MADANPUR (SAWARIYA TRADING 41496)",FD020900180756000D,Chatpata Mixture MRP 5|18GM*7.56KG,Namkeen,00:00.0,00:00.0,7.56,KG,1,0,0,1,Chatpata Mixture,1575,0,06/06/25,420
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,FO_DLR0_505293249,Goyal Store 1,9136890213,NORTH,DELHI,Delhi,Delhi,"KARALA, RANIKHERA, MADANPUR (SAWARIYA TRADING 41496)",FD020900180756000D,Chatpata Mixture MRP 5|18GM*7.56KG,Namkeen,00:00.0,00:00.0,7.56,KG,1,0,0,1,Chatpata Mixture,1575,0,10/05/25,420
460307,SAWARIYA TRADING 41496,9643430471,NORTH,DELHI,DELHI,07BKWPV1939A1ZQ,WEST DELHI WEST DELHI,SubStockist,FO_DLR0_469294245,Rajesh store,8826921324,NORTH,DELHI,Delhi,Delhi,ALL WHOLESALER (SAWARIYA TRADING 41496),FD020900381094400D,Chatpata Mixture MRP 10|38GM*10.944KG,Namkeen,00:00.0,00:00.0,10.94,KG,1,0,0,1,Chatpata Mixture,2160,0,24/06/25,288
