Sales Organization,Supplying Plant,Bill Type,Billing Type Description,Supplying Plant GSTIN,Customer Group,Customer Group Name,Sales District,ODN No. - Reference Field,Invoice Number,Sold-to Party,Sold to Party Name,Customer City,Supplying State,Bill to Party GSTIN,Bill to State Name,Material,Material Description,Actual billed Quantiy - CAR,Actual billed quantity in PAK,Actual billed quantity in KG,HSN/SAC,Tax Amount,IGST Rate,IGST Amt,CGST_RATE,CGST Amt,SGST_RATE,SGST Amount,UGST Rate,UGST Amt,Net Amount INR,Gross amount INR,YMRP %,Retailer Price,Dist Price,SS PKT PRICE,MTD PKT PRICE,INST PKT PRICE,_INST PKT,No of pcs in Laddi,Grams of FG,Batch Base Mrp,Distribution Channel,Division,Material Group Desc_,Vehicle Number,Transporter,Transporter Name,Vehicle Type,Sales Doc./Purchase Order,Ack No,Ship to Outlet Location,Batch,Exp.Date,Item _SD_,Material Net Weight,Date of Manufacture,Invoice Date,Actual billed quantity
1100,HM54,YDOM,Inv - Domestic Sales,09AAGCH6000C1Z3,Y1,Super Stockiest,NORTH,TI25090106015640,2518104564,19000102,S B Markplus Private Limited,Delhi,9,07AARCS1463K1ZV,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,113,27120,1084.8,21069099,22319.72,12,22319.72,0,0,0,0,0,0,185997.7,208317.42,10,7.4999,7.0093,6.8584,7.0093,7.0093,20,40,1356,10,DO,F0,Namkeen,HR38V8205,13000066,E Wheels And Logistics,TROLLA,20036390,1.42517E+14,161310,RAEE25,22/09/25,180,1084.8,25/05/25,25/05/25,113
1100,HM54,YDOM,Inv - Domestic Sales,09AAGCH6000C1Z3,Y1,Super Stockiest,NORTH,TI25090106007098,2518102062,19000102,S B Markplus Private Limited,Delhi,9,07AARCS1463K1ZV,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,12,2880,115.2,21069099,2370.24,12,2370.24,0,0,0,0,0,0,19751.97,22122.21,10,7.4999,7.0093,6.8584,7.0093,7.0093,20,40,144,10,DO,F0,Namkeen,HR38S9774,13000066,E Wheels And Logistics,TROLLA,20015660,1.42517E+14,161310,RAED25,23/08/25,141,115.2,25/04/25,25/04/25,12
1100,HM54,YDOM,Inv - Domestic Sales,09AAGCH6000C1Z3,Y1,Super Stockiest,NORTH,TI25090106015640,2518104564,19000102,S B Markplus Private Limited,Delhi,9,07AARCS1463K1ZV,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,144,34560,1382.4,21069099,28442.84,12,28442.84,0,0,0,0,0,0,237023.63,265466.47,10,7.4999,7.0093,6.8584,7.0093,7.0093,20,40,1728,10,DO,F0,Namkeen,HR38V8205,13000066,E Wheels And Logistics,TROLLA,20039688,1.42517E+14,161310,RAEE25,22/09/25,183,1382.4,25/05/25,25/05/25,144
1100,HM54,YDOM,Inv - Domestic Sales,09AAGCH6000C1Z3,Y1,Super Stockiest,NORTH,TI25090106019315,2518105520,19000102,S B Markplus Private Limited,Delhi,9,07AARCS1463K1ZV,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,5,1200,48,21069099,987.6,12,987.6,0,0,0,0,0,0,8229.99,9217.59,10,7.4999,7.0093,6.8584,7.0093,7.0093,20,40,60,10,DO,F0,Namkeen,NL01Q4276,13000066,E Wheels And Logistics,TROLLA,20050389,1.42518E+14,161310,RAEF07,05/10/25,51,48,07/06/25,08/06/25,5
1100,HM54,YDOM,Inv - Domestic Sales,09AAGCH6000C1Z3,Y1,Super Stockiest,NORTH,TI25090106011731,2518103417,19000102,S B Markplus Private Limited,Delhi,9,07AARCS1463K1ZV,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,93,22320,892.8,21069099,18369.33,12,18369.33,0,0,0,0,0,0,153077.76,171447.09,10,7.4999,7.0093,6.8584,7.0093,7.0093,20,40,1116,10,DO,F0,Namkeen,HR38V6131,13000066,E Wheels And Logistics,TROLLA,20030544,1.42517E+14,161310,RAEE13,10/09/25,161,892.8,13/05/25,13/05/25,93
1100,HM54,YDOM,Inv - Domestic Sales,09AAGCH6000C1Z3,Y1,Super Stockiest,NORTH,TI25090106028648,2518107936,19000102,S B Markplus Private Limited,Delhi,9,07AARCS1463K1ZV,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,63,15120,604.8,21069099,12443.74,12,12443.74,0,0,0,0,0,0,103697.84,116141.58,10,7.4999,7.0093,6.8584,7.0093,7.0093,20,40,756,10,DO,F0,Namkeen,NL01Q4276,13000066,E Wheels And Logistics,TROLLA,20081308,1.42518E+14,161310,RAEG11,08/11/25,210,604.8,11/07/25,12/07/25,63
1100,HM54,YDOM,Inv - Domestic Sales,09AAGCH6000C1Z3,Y1,Super Stockiest,NORTH,TI25090106004316,2518101276,19000102,S B Markplus Private Limited,Delhi,9,07AARCS1463K1ZV,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,164,39360,1574.4,21069099,32393.23,12,32393.23,0,0,0,0,0,0,269943.57,302336.8,10,7.4999,7.0093,6.8584,7.0093,7.0093,20,40,1968,10,DO,F0,Namkeen,NL01Q4276,13000066,E Wheels And Logistics,TROLLA,20008443,1.42517E+14,161310,RAED16,14/08/25,38,1574.4,16/04/25,16/04/25,164
1100,HM54,YDOM,Inv - Domestic Sales,09AAGCH6000C1Z3,Y1,Super Stockiest,NORTH,TI25090106032908,2518109052,19000102,S B Markplus Private Limited,Delhi,9,07AARCS1463K1ZV,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,9,2160,86.4,21069099,1777.68,12,1777.68,0,0,0,0,0,0,14813.97,16591.65,10,7.4999,7.0093,6.8584,7.0093,7.0093,20,40,108,10,DO,F0,Namkeen,HR55Y1586,13000066,E Wheels And Logistics,TROLLA,20093122,1.42518E+14,161310,RAEG27,24/11/25,81,86.4,27/07/25,27/07/25,9
1100,HM54,YDOM,Inv - Domestic Sales,09AAGCH6000C1Z3,Y1,Super Stockiest,NORTH,TI25090106011759,2518103427,19000102,S B Markplus Private Limited,Delhi,9,07AARCS1463K1ZV,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,34,8160,326.4,21069099,6715.67,12,6715.67,0,0,0,0,0,0,55963.9,62679.57,10,7.4999,7.0093,6.8584,7.0093,7.0093,20,40,408,10,DO,F0,Namkeen,HR38S9774,13000066,E Wheels And Logistics,TROLLA,20030544,1.42517E+14,161310,RAEE13,10/09/25,80,326.4,13/05/25,14/05/25,34
1100,HM54,YDOM,Inv - Domestic Sales,09AAGCH6000C1Z3,Y1,Super Stockiest,NORTH,TI25090106017655,2518105088,19000102,S B Markplus Private Limited,Delhi,9,07AARCS1463K1ZV,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,67,16080,643.2,21069099,13233.82,12,13233.82,0,0,0,0,0,0,110281.83,123515.65,10,7.4999,7.0093,6.8584,7.0093,7.0093,20,40,804,10,DO,F0,Namkeen,HR38S9774,13000066,E Wheels And Logistics,TROLLA,20042491,1.42517E+14,161310,RAEE31,28/09/25,90,643.2,31/05/25,31/05/25,67
1100,HM54,YDOM,Inv - Domestic Sales,09AAGCH6000C1Z3,Y1,Super Stockiest,NORTH,TI25090106031457,2518108662,19000102,S B Markplus Private Limited,Delhi,9,07AARCS1463K1ZV,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,96,23040,921.6,21069099,18961.89,12,18961.89,0,0,0,0,0,0,158015.75,176977.64,10,7.4999,7.0093,6.8584,7.0093,7.0093,20,40,1152,10,DO,F0,Namkeen,NL01Q4276,13000066,E Wheels And Logistics,TROLLA,20090114,1.42518E+14,161310,RAEG22,19/11/25,202,921.6,22/07/25,22/07/25,96
1100,HM54,YDOM,Inv - Domestic Sales,09AAGCH6000C1Z3,Y1,Super Stockiest,NORTH,TI25090106012323,2518103580,19000102,S B Markplus Private Limited,Delhi,9,07AARCS1463K1ZV,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,112,26880,1075.2,21069099,22122.21,12,22122.21,0,0,0,0,0,0,184351.71,206473.92,10,7.4999,7.0093,6.8584,7.0093,7.0093,20,40,1344,10,DO,F0,Namkeen,HR38V9873,13000066,E Wheels And Logistics,TROLLA,20031409,1.42517E+14,161310,RAEE15,12/09/25,120,1075.2,15/05/25,15/05/25,112
1100,HM54,YDOM,Inv - Domestic Sales,09AAGCH6000C1Z3,Y1,Super Stockiest,NORTH,TI25090106030355,2518108373,19000102,S B Markplus Private Limited,Delhi,9,07AARCS1463K1ZV,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,50,12000,480,21069099,9875.98,12,9875.98,0,0,0,0,0,0,82299.87,92175.85,10,7.4999,7.0093,6.8584,7.0093,7.0093,20,40,600,10,DO,F0,Namkeen,DL01GE4219,13000066,E Wheels And Logistics,TROLLA,20083799,1.42518E+14,161310,RAEG18,15/11/25,310,480,18/07/25,18/07/25,50
1100,HM54,YDOM,Inv - Domestic Sales,09AAGCH6000C1Z3,Y1,Super Stockiest,NORTH,TI25090106025283,2518107063,19000102,S B Markplus Private Limited,Delhi,9,07AARCS1463K1ZV,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,172,41280,1651.2,21069099,33973.39,12,33973.39,0,0,0,0,0,0,283111.56,317084.95,10,7.4999,7.0093,6.8584,7.0093,7.0093,20,40,2064,10,DO,F0,Namkeen,HR38V6131,13000066,E Wheels And Logistics,TROLLA,20068366,1.42518E+14,161310,RAEF29,27/10/25,125,1651.2,29/06/25,29/06/25,172
1100,HM54,YDOM,Inv - Domestic Sales,09AAGCH6000C1Z3,Y1,Super Stockiest,NORTH,TI25090106019489,2518105564,19000102,S B Markplus Private Limited,Delhi,9,07AARCS1463K1ZV,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,279,66960,2678.4,21069099,55107.99,12,55107.99,0,0,0,0,0,0,459233.27,514341.26,10,7.4999,7.0093,6.8584,7.0093,7.0093,20,40,3348,10,DO,F0,Namkeen,HR38V2503,13000066,E Wheels And Logistics,TROLLA,20051185,1.42518E+14,161310,RAEF08,06/10/25,42,2678.4,08/06/25,08/06/25,279
1100,HM54,YDOM,Inv - Domestic Sales,09AAGCH6000C1Z3,Y1,Super Stockiest,NORTH,TI25090106028083,2518107776,19000102,S B Markplus Private Limited,Delhi,9,07AARCS1463K1ZV,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,113,27120,1084.8,21069099,22319.72,12,22319.72,0,0,0,0,0,0,185997.7,208317.42,10,7.4999,7.0093,6.8584,7.0093,7.0093,20,40,1356,10,DO,F0,Namkeen,HR38V6953,13000066,E Wheels And Logistics,TROLLA,20077849,1.42518E+14,161310,RAEG09,06/11/25,151,1084.8,09/07/25,10/07/25,113
1100,HM54,YDOM,Inv - Domestic Sales,09AAGCH6000C1Z3,Y1,Super Stockiest,NORTH,TI25090106008294,2518102429,19000102,S B Markplus Private Limited,Delhi,9,07AARCS1463K1ZV,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,233,55920,2236.8,21069099,46022.09,12,46022.09,0,0,0,0,0,0,383517.4,429539.49,10,7.4999,7.0093,6.8584,7.0093,7.0093,20,40,2796,10,DO,F0,Namkeen,HR55Y1586,13000066,E Wheels And Logistics,TROLLA,20018734,1.42517E+14,161310,RAED29,27/08/25,150,2236.8,29/04/25,30/04/25,233
1100,HM54,YDOM,Inv - Domestic Sales,09AAGCH6000C1Z3,Y1,Super Stockiest,NORTH,TI25090106014952,2518104362,19000102,S B Markplus Private Limited,Delhi,9,07AARCS1463K1ZV,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,250,60000,2400,21069099,49379.92,12,49379.92,0,0,0,0,0,0,411499.35,460879.27,10,7.4999,7.0093,6.8584,7.0093,7.0093,20,40,3000,10,DO,F0,Namkeen,DL01GE4255,13000066,E Wheels And Logistics,TROLLA,20037752,1.42517E+14,161310,RAEE23,20/09/25,130,2400,23/05/25,23/05/25,250
1100,HM54,YDOM,Inv - Domestic Sales,09AAGCH6000C1Z3,Y1,Super Stockiest,NORTH,TI25090106012358,2518103594,19000102,S B Markplus Private Limited,Delhi,9,07AARCS1463K1ZV,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,25,6000,240,21069099,4937.99,12,4937.99,0,0,0,0,0,0,41149.93,46087.92,10,7.4999,7.0093,6.8584,7.0093,7.0093,20,40,300,10,DO,F0,Namkeen,HR38V2649,13000066,E Wheels And Logistics,TROLLA,20031409,1.42517E+14,161310,RAEE15,12/09/25,120,240,15/05/25,15/05/25,25
1100,HM54,YDOM,Inv - Domestic Sales,09AAGCH6000C1Z3,Y1,Super Stockiest,NORTH,TI25090106019527,2518105578,19000102,S B Markplus Private Limited,Delhi,9,07AARCS1463K1ZV,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,10,2400,96,21069099,1975.2,12,1975.2,0,0,0,0,0,0,16459.97,18435.17,10,7.4999,7.0093,6.8584,7.0093,7.0093,20,40,120,10,DO,F0,Namkeen,HR55V5869,13000066,E Wheels And Logistics,TROLLA,20050389,1.42518E+14,161310,RAEF08,06/10/25,448,96,08/06/25,09/06/25,10
1100,HM54,YDOM,Inv - Domestic Sales,09AAGCH6000C1Z3,Y1,Super Stockiest,NORTH,TI25090106023729,2518106635,19000102,S B Markplus Private Limited,Delhi,9,07AARCS1463K1ZV,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,51,12240,489.6,21069099,10073.5,12,10073.5,0,0,0,0,0,0,83945.86,94019.36,10,7.4999,7.0093,6.8584,7.0093,7.0093,20,40,612,10,DO,F0,Namkeen,RJ09GE4270,13000066,E Wheels And Logistics,TROLLA,20062414,1.42518E+14,161310,RAEF23,21/10/25,61,489.6,23/06/25,24/06/25,51
1100,HM54,YDOM,Inv - Domestic Sales,09AAGCH6000C1Z3,Y1,Super Stockiest,NORTH,TI25090106028083,2518107776,19000102,S B Markplus Private Limited,Delhi,9,07AARCS1463K1ZV,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,87,20880,835.2,21069099,17184.21,12,17184.21,0,0,0,0,0,0,143201.77,160385.98,10,7.4999,7.0093,6.8584,7.0093,7.0093,20,40,1044,10,DO,F0,Namkeen,HR38V6953,13000066,E Wheels And Logistics,TROLLA,20077849,1.42518E+14,161310,RAEG10,07/11/25,152,835.2,10/07/25,10/07/25,87
1100,HM54,YDOM,Inv - Domestic Sales,09AAGCH6000C1Z3,Y1,Super Stockiest,NORTH,TI25090106024325,2518106783,19000102,S B Markplus Private Limited,Delhi,9,07AARCS1463K1ZV,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,27,6480,259.2,21069099,5333.03,12,5333.03,0,0,0,0,0,0,44441.93,49774.96,10,7.4999,7.0093,6.8584,7.0093,7.0093,20,40,324,10,DO,F0,Namkeen,DL01GE4216,13000066,E Wheels And Logistics,TROLLA,20061713,1.42518E+14,161310,RAEF25,23/10/25,152,259.2,25/06/25,25/06/25,27
1100,HM54,YDOM,Inv - Domestic Sales,09AAGCH6000C1Z3,Y1,Super Stockiest,NORTH,TI25090106032826,2518109022,19000102,S B Markplus Private Limited,Delhi,9,07AARCS1463K1ZV,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,275,66000,2640,21069099,54317.91,12,54317.91,0,0,0,0,0,0,452649.29,506967.2,10,7.4999,7.0093,6.8584,7.0093,7.0093,20,40,3300,10,DO,F0,Namkeen,HR38V9873,13000066,E Wheels And Logistics,TROLLA,20095436,1.42518E+14,161310,RAEG26,23/11/25,130,2640,26/07/25,27/07/25,275
1100,HM54,YDOM,Inv - Domestic Sales,09AAGCH6000C1Z3,Y1,Super Stockiest,NORTH,TI25090106005286,2518101509,19000102,S B Markplus Private Limited,Delhi,9,07AARCS1463K1ZV,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,124,29760,1190.4,21069099,24492.44,12,24492.44,0,0,0,0,0,0,204103.68,228596.12,10,7.4999,7.0093,6.8584,7.0093,7.0093,20,40,1488,10,DO,F0,Namkeen,HR38V9873,13000066,E Wheels And Logistics,TROLLA,20010811,1.42517E+14,161310,RAED18,16/08/25,80,1190.4,18/04/25,19/04/25,124
1100,HM54,YDOM,Inv - Domestic Sales,09AAGCH6000C1Z3,Y1,Super Stockiest,NORTH,TI25090106019489,2518105564,19000102,S B Markplus Private Limited,Delhi,9,07AARCS1463K1ZV,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,41,9840,393.6,21069099,8098.31,12,8098.31,0,0,0,0,0,0,67485.89,75584.2,10,7.4999,7.0093,6.8584,7.0093,7.0093,20,40,492,10,DO,F0,Namkeen,HR38V2503,13000066,E Wheels And Logistics,TROLLA,20049084,1.42518E+14,161310,RAEF08,06/10/25,40,393.6,08/06/25,08/06/25,41
1100,HM54,YDOM,Inv - Domestic Sales,09AAGCH6000C1Z3,Y1,Super Stockiest,NORTH,TI25090106027360,2518107586,19000102,S B Markplus Private Limited,Delhi,9,07AARCS1463K1ZV,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,172,41280,1651.2,21069099,33973.39,12,33973.39,0,0,0,0,0,0,283111.56,317084.95,10,7.4999,7.0093,6.8584,7.0093,7.0093,20,40,2064,10,DO,F0,Namkeen,HR55Y1586,13000066,E Wheels And Logistics,TROLLA,20073433,1.42518E+14,161310,RAEG07,04/11/25,90,1651.2,07/07/25,07/07/25,172
1100,HM54,YDOM,Inv - Domestic Sales,09AAGCH6000C1Z3,Y1,Super Stockiest,NORTH,TI25090106024325,2518106783,19000102,S B Markplus Private Limited,Delhi,9,07AARCS1463K1ZV,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,40,9600,384,21069099,7900.79,12,7900.79,0,0,0,0,0,0,65839.89,73740.68,10,7.4999,7.0093,6.8584,7.0093,7.0093,20,40,480,10,DO,F0,Namkeen,DL01GE4216,13000066,E Wheels And Logistics,TROLLA,20060813,1.42518E+14,161310,RAEF25,23/10/25,150,384,25/06/25,25/06/25,40
1100,HM54,YDOM,Inv - Domestic Sales,09AAGCH6000C1Z3,Y1,Super Stockiest,NORTH,TI25090106030893,2518108503,19000102,S B Markplus Private Limited,Delhi,9,07AARCS1463K1ZV,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,24,5760,230.4,21069099,4740.47,12,4740.47,0,0,0,0,0,0,39503.93,44244.4,10,7.4999,7.0093,6.8584,7.0093,7.0093,20,40,288,10,DO,F0,Namkeen,HR38V5824,13000066,E Wheels And Logistics,TROLLA,20083799,1.42518E+14,161310,RAEG19,16/11/25,318,230.4,19/07/25,20/07/25,24
1100,HM54,YDOM,Inv - Domestic Sales,09AAGCH6000C1Z3,Y1,Super Stockiest,NORTH,TI25090106009288,2518102707,19000102,S B Markplus Private Limited,Delhi,9,07AARCS1463K1ZV,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,25,6000,240,21069099,4937.99,12,4937.99,0,0,0,0,0,0,41149.93,46087.92,10,7.4999,7.0093,6.8584,7.0093,7.0093,20,40,300,10,DO,F0,Namkeen,HR38V6131,13000066,E Wheels And Logistics,TROLLA,20023062,1.42517E+14,161310,RAEE04,01/09/25,499,240,04/05/25,04/05/25,25
1100,HM54,YDOM,Inv - Domestic Sales,09AAGCH6000C1Z3,Y1,Super Stockiest,NORTH,TI25090106007418,2518102166,19000102,S B Markplus Private Limited,Delhi,9,07AARCS1463K1ZV,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,128,30720,1228.8,21069099,25282.52,12,25282.52,0,0,0,0,0,0,210687.66,235970.18,10,7.4999,7.0093,6.8584,7.0093,7.0093,20,40,1536,10,DO,F0,Namkeen,HR38V9873,13000066,E Wheels And Logistics,TROLLA,20017295,1.42517E+14,161310,RAED26,24/08/25,190,1228.8,26/04/25,27/04/25,128
1100,HM54,YDOM,Inv - Domestic Sales,09AAGCH6000C1Z3,Y1,Super Stockiest,NORTH,TI25090106026028,2518107251,19000102,S B Markplus Private Limited,Delhi,9,07AARCS1463K1ZV,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,21,5040,201.6,21069099,4147.91,12,4147.91,0,0,0,0,0,0,34565.94,38713.85,10,7.4999,7.0093,6.8584,7.0093,7.0093,20,40,252,10,DO,F0,Namkeen,HR38V6131,13000066,E Wheels And Logistics,TROLLA,20072753,1.42518E+14,161310,RAEG03,31/10/25,85,201.6,03/07/25,03/07/25,21
1100,HM54,YDOM,Inv - Domestic Sales,09AAGCH6000C1Z3,Y1,Super Stockiest,NORTH,TI25090106023773,2518106651,19000102,S B Markplus Private Limited,Delhi,9,07AARCS1463K1ZV,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,28,6720,268.8,21069099,5530.55,12,5530.55,0,0,0,0,0,0,46087.93,51618.48,10,7.4999,7.0093,6.8584,7.0093,7.0093,20,40,336,10,DO,F0,Namkeen,HR38V8205,13000066,E Wheels And Logistics,TROLLA,20059632,1.42518E+14,161310,RAEF24,22/10/25,123,268.8,24/06/25,24/06/25,28
1100,HM54,YDOM,Inv - Domestic Sales,09AAGCH6000C1Z3,Y1,Super Stockiest,NORTH,TI25090106014429,2518104204,19000102,S B Markplus Private Limited,Delhi,9,07AARCS1463K1ZV,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,204,48960,1958.4,21069099,40294.02,12,40294.02,0,0,0,0,0,0,335783.47,376077.49,10,7.4999,7.0093,6.8584,7.0093,7.0093,20,40,2448,10,DO,F0,Namkeen,DL01GE4216,13000066,E Wheels And Logistics,TROLLA,20036390,1.42517E+14,161310,RAEE21,18/09/25,180,1958.4,21/05/25,22/05/25,204
1100,HM54,YDOM,Inv - Domestic Sales,09AAGCH6000C1Z3,Y1,Super Stockiest,NORTH,TI25090106014429,2518104204,19000102,S B Markplus Private Limited,Delhi,9,07AARCS1463K1ZV,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,19,4560,182.4,21069099,3752.87,12,3752.87,0,0,0,0,0,0,31273.95,35026.82,10,7.4999,7.0093,6.8584,7.0093,7.0093,20,40,228,10,DO,F0,Namkeen,DL01GE4216,13000066,E Wheels And Logistics,TROLLA,20034079,1.42517E+14,161310,RAEE21,18/09/25,82,182.4,21/05/25,22/05/25,19
1100,HM54,YDOM,Inv - Domestic Sales,09AAGCH6000C1Z3,Y1,Super Stockiest,NORTH,TI25090106031361,2518108624,19000102,S B Markplus Private Limited,Delhi,9,07AARCS1463K1ZV,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,67,16080,643.2,21069099,13233.82,12,13233.82,0,0,0,0,0,0,110281.83,123515.65,10,7.4999,7.0093,6.8584,7.0093,7.0093,20,40,804,10,DO,F0,Namkeen,HR55Y1586,13000066,E Wheels And Logistics,TROLLA,20090114,1.42518E+14,161310,RAEG21,18/11/25,200,643.2,21/07/25,21/07/25,67
1100,HM54,YDOM,Inv - Domestic Sales,09AAGCH6000C1Z3,Y1,Super Stockiest,NORTH,TI25090106022340,2518106286,19000102,S B Markplus Private Limited,Delhi,9,07AARCS1463K1ZV,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,55,13200,528,21069099,10863.58,12,10863.58,0,0,0,0,0,0,90529.85,101393.43,10,7.4999,7.0093,6.8584,7.0093,7.0093,20,40,660,10,DO,F0,Namkeen,HR38V6953,13000066,E Wheels And Logistics,TROLLA,20060813,1.42518E+14,161310,RAEF18,16/10/25,152,528,18/06/25,19/06/25,55
1100,HM54,YDOM,Inv - Domestic Sales,09AAGCH6000C1Z3,Y1,Super Stockiest,NORTH,TI25090106026880,2518107468,19000102,S B Markplus Private Limited,Delhi,9,07AARCS1463K1ZV,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,89,21360,854.4,21069099,17579.25,12,17579.25,0,0,0,0,0,0,146493.78,164073.03,10,7.4999,7.0093,6.8584,7.0093,7.0093,20,40,1068,10,DO,F0,Namkeen,DL01GE4219,13000066,E Wheels And Logistics,TROLLA,20073433,1.42518E+14,161310,RAEG05,02/11/25,114,854.4,05/07/25,06/07/25,89
1100,HM54,YDOM,Inv - Domestic Sales,09AAGCH6000C1Z3,Y1,Super Stockiest,NORTH,TI25090106012111,2518103527,19000102,S B Markplus Private Limited,Delhi,9,07AARCS1463K1ZV,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,48,11520,460.8,21069099,9480.95,12,9480.95,0,0,0,0,0,0,79007.88,88488.83,10,7.4999,7.0093,6.8584,7.0093,7.0093,20,40,576,10,DO,F0,Namkeen,DL01GE4287,13000066,E Wheels And Logistics,TROLLA,20031409,1.42517E+14,161310,RAEE14,11/09/25,121,460.8,14/05/25,15/05/25,48
1100,HM54,YDOM,Inv - Domestic Sales,09AAGCH6000C1Z3,Y1,Super Stockiest,NORTH,TI25090106031457,2518108662,19000102,S B Markplus Private Limited,Delhi,9,07AARCS1463K1ZV,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,208,49920,1996.8,21069099,41084.1,12,41084.1,0,0,0,0,0,0,342367.47,383451.57,10,7.4999,7.0093,6.8584,7.0093,7.0093,20,40,2496,10,DO,F0,Namkeen,NL01Q4276,13000066,E Wheels And Logistics,TROLLA,20090114,1.42518E+14,161310,RAEG21,18/11/25,201,1996.8,21/07/25,22/07/25,208
1100,HM54,YDOM,Inv - Domestic Sales,09AAGCH6000C1Z3,Y1,Super Stockiest,NORTH,TI25090106017719,2518105103,19000102,S B Markplus Private Limited,Delhi,9,07AARCS1463K1ZV,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,50,12000,480,21069099,9875.98,12,9875.98,0,0,0,0,0,0,82299.87,92175.85,10,7.4999,7.0093,6.8584,7.0093,7.0093,20,40,600,10,DO,F0,Namkeen,DL01GE4287,13000066,E Wheels And Logistics,TROLLA,20042491,1.42517E+14,161310,RAEF01,29/09/25,95,480,01/06/25,02/06/25,50
1100,HM54,YDOM,Inv - Domestic Sales,09AAGCH6000C1Z3,Y1,Super Stockiest,NORTH,TI25090106010692,2518103123,19000102,S B Markplus Private Limited,Delhi,9,07AARCS1463K1ZV,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,29,6960,278.4,21069099,5728.07,12,5728.07,0,0,0,0,0,0,47733.92,53461.99,10,7.4999,7.0093,6.8584,7.0093,7.0093,20,40,348,10,DO,F0,Namkeen,HR38V6953,13000066,E Wheels And Logistics,TROLLA,20026192,1.42517E+14,161310,RAEE09,06/09/25,170,278.4,09/05/25,10/05/25,29
1100,HM54,YDOM,Inv - Domestic Sales,09AAGCH6000C1Z3,Y1,Super Stockiest,NORTH,TI25090106012955,2518103777,19000102,S B Markplus Private Limited,Delhi,9,07AARCS1463K1ZV,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,114,27360,1094.4,21069099,22517.24,12,22517.24,0,0,0,0,0,0,187643.7,210160.94,10,7.4999,7.0093,6.8584,7.0093,7.0093,20,40,1368,10,DO,F0,Namkeen,HR38V5824,13000066,E Wheels And Logistics,TROLLA,20034079,1.42517E+14,161310,RAEE17,14/09/25,80,1094.4,17/05/25,17/05/25,114
